Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Elliott Smith,Color Bars,Figure 8,2000,"i see color bars when i come. sgt. rock broke the key off in the lock. to where i come from. sir, no sir, we have no power in the air. the battle's on the ground. laying low again, high on the sound. bruno s. is a man to me. you're just some dude with a stilted attitude. that you learned from tv. you'll undo, but i'll be connecting everything. the traffic in my town. riding high again, high on the sound. everyone wants me to ride into the sun. but i ain't gonna go down. laying low again, high on the sound",https://genius.com/Elliott-smith-color-bars-lyrics,0,0.908,0.092,0.908,0.454
Elliott Smith,Wouldn't Mama Be Proud?,Figure 8,2000,"the question is wouldn't mama be proud?. there's a silver lining in the corporate cloud. and the pretty post that you're taking as a, as an nco. of the great pretender, i should sure think so. . wouldn't mama be proud?. . ""can i take your order?"" asked the heavenly host. ticket to the jet stream blowing coast to coast. the long-stem glasses, a movie and a pleasant dream in mid-air. ""you gotta tell me quickly 'cause we're almost there"". . wouldn't mama be proud?. . pointed out of the window. at the sky gone black. ""kid, you're on the right track"". . if i send you postcards from the side of the road. photographs of moving parts about to implode. if i crawl to keep it together. like you say you know i can do. to transmit the moment from me to you. . wouldn't mama be proud?. wouldn't mama be proud?. wouldn't mama be proud?. wouldn't mama be proud?",https://genius.com/Elliott-smith-wouldnt-mama-be-proud-lyrics,0.136,0.848,0.016,0.984,0.56
Elliott Smith,Pretty Mary Kay,Figure 8,2000,"almost forgot, started to say. rode into the sun, past everyone. hallelujah, pretty mary k. . i found faith in the infirmary. there's a soldier lying in bed. with a wound to the head. calling out to pretty mary k. here's what you get. for things that haven't happened yet. . i happened upon pretty mary k. but a soldier to the fore waved you away. i walk round the dock. and talk to st. james. though i'm already done. . and ask everyone. ""have you seen her?"". pretty mary k. have you seen her?. pretty mary k",https://genius.com/Elliott-smith-pretty-mary-kay-lyrics,0.193,0.785,0.022,0.978,0.5855
Elliott Smith,Because,Figure 8,2000,"ah. because the world is round. it turns me on. because the world is round. ah. because the wind is high. it blows my mind. because the wind is high. ah. love is old, love is new. love is all, love is you. because the sky is blue. it makes me cry. because the sky is blue. ah, ah, ah, ah",https://genius.com/Elliott-smith-because-lyrics,0.221,0.738,0.041,0.959,0.59
Elliott Smith,Figure 8,Figure 8,2000,figure eight is double four. figure four is half of eight. if you skate you would be great. if you could make a figure eight. that's a circle that turns round upon itself. figure eight is two times four. four times four is two times eight. if you skate upon thin ice. you'd be wise if you thought twice. before you made another single move,https://genius.com/Elliott-smith-figure-8-lyrics,0.106,0.894,0,1,0.553
Elliott Smith,A Fond Farewell,From a Basement on the Hill,2004,"the lite-brite's now black and white. cause you took apart a picture that wasn't right. pitch burning on a shining sheet. the only maker that you want to meet. a dying man in a living room. whose shadow paces the floor. who'll take you out any open door. . this is not my life. it's just a fond farewell to a friend. it's not what i'm like. it's just a fond farewell to a friend. who couldn't get things right. a fond farewell to a friend. . he said really i just want to dance. good and evil match perfect, it's a great romance. and i can deal with some psychic pain. if it'll slow down my higher brain. veins full of disappearing ink. vomiting in the kitchen sink. disconnecting from the missing link. . this is not my life. it's just a fond farewell to a friend. it's not what i'm like. it's just a fond farewell to a friend. who couldn't get things right. a fond farewell to a friend. . i see you're leaving me. and taking up with the enemy. the cold comfort of the in-between. a little less than a human being. a little less than a happy high. a little less than a suicide. the only things that you really tried. . this is not my life. it's just a fond farewell to a friend. it's not what i'm like. it's just a fond farewell to a friend. who couldn't get things right. a fond farewell to a friend. this is not my life. it's just a fond farewell to a friend",https://genius.com/Elliott-smith-a-fond-farewell-lyrics,0.278,0.643,0.079,0.921,0.5995
Elliott Smith,King's Crossing,From a Basement on the Hill,2004,"the king's crossing was the main attraction. dominos are falling in a chain reaction. the scraping subject ruled by fear told me. whiskey works better than beer. the judge is on vinyl, decisions are final. and nobody gets a reprieve. and every wave is tidal. if you hang around. you're going to get wet. i can't prepare for death any more than i already have. all you can do now is watch the shells. the game looks easy, that's why it sells. frustrated fireworks inside your head. are going to stand and deliver talk instead. the method acting that pays my bills. keeps the fat man feeding in beverly hills. i got a heavy metal mouth that hurls obscenity. and i get my check from the trash treasury. because i took my own insides out. it don't matter because i have no sex life. all i want to do now is inject my ex-wife. i've seen the movie. and i know what happens. it's christmas time. and the needles on the tree. a skinny santa is bringing something to me. his voice is overwhelming. but his speech is slurred. and i only understand every other word. open your parachute and grab your gun. falling down like an omen, a setting sun. read the part and we turn out fine. it's a hell of a role if you can keep it alive. but i don't care if i fuck up. i'm going on a date. with a rich white lady. ain't life great?. give me one good reason not to do it. (because we love you). so do it. this is the place where time reverses. dead men talk to all the pretty nurses. instruments shine on a silver tray. don't let me get carried away. don't let me get carried away. don't let me be carried away",https://genius.com/Elliott-smith-kings-crossing-lyrics,0.126,0.788,0.086,0.914,0.52
Elliott Smith,Twilight,From a Basement on the Hill,2004,"haven't laughed this hard in a long time. i better stop now before i start crying. go off to sleep in the sunshine. i don't want to see the day when it's dying. she's a sight to see (sight to see), she's good to me (good to me). but i'm already somebody's baby. she's a pretty thing (pretty thing) and she knows everything (everything). but i'm already somebody's baby. you don't deserve to be lonely. but those drugs you got won't make you feel better. pretty soon you'll find it's the only. little part of your life you're keeping together. i'm nice to you (nice to you), i could make it through (make it through). that you're already somebody's baby. i could make you smile (make you smile) if you stayed a while (stayed a while). but how long will you stay with me baby?. because your candle burns too bright. well, i almost forgot it was twilight. even if i think that you are right. well, i'm tired of being down, i got no fight. you're wonderful (wonderful), when it's beautiful (beautiful). but i'm already somebody's baby. and if i went with you (went with you) i'd disappoint you too (disappoint you too). well, i'm already somebody's baby. already somebody's baby",https://genius.com/Elliott-smith-twilight-lyrics,0.19,0.71,0.1,0.9,0.545
Elliott Smith,A Distorted Reality is Now a Necessity to be Free,From a Basement on the Hill,2004,"i'm floating in a black balloon. o.d. on easter afternoon. my mama told me ""baby stay clean. there's no in-between"". and all you ladies and you gentlemen. between is all you've ever seen or been. fit poorly and arrange the sight. doll it up in virgin white. you disappoint me, you people raking in on the world. the devil's script sells you the heart of a blackbird. shine on me baby, because it's raining in my heart. sun's rising on a chopping glare. rain dropping acid bought up in the air. a distorted reality is now a necessity to be free. it's so disappointing. first i put it all down to luck. god knows why my country don't give a fuck. fuck. shine on me baby, because it's raining in my heart. shine on me baby, because it's raining in my heart",https://genius.com/Elliott-smith-a-distorted-reality-is-now-a-necessity-to-be-free-lyrics,0.125,0.803,0.072,0.928,0.5265
Elliott Smith,Pretty (Ugly Before),From a Basement on the Hill,2004,sunshine. been keeping me up for days. there is no nighttime. it's only a passing phase. and i feel pretty. pretty enough for you. i felt so ugly before. i didn't know what to do. sometimes. is all i feel up to now. but it's not worth it to you. 'cause you gotta get high somehow. is it destruction that you require to feel. like somebody wants you. someone that's more for real. sunshine. been keeping me up for days. there is no nighttime. only a passing phase. and i'll feel pretty. another hour or two. i felt so ugly before. (ugly before). i didn't know what to do. i felt so ugly before. (ugly before). i didn't know what to do. i felt so ugly before. (ugly before). i didn't know what to do. ugly before. (ugly before),https://genius.com/Elliott-smith-pretty-ugly-before-lyrics,0.108,0.668,0.224,0.776,0.442
Elliott Smith,Coast To Coast,From a Basement on the Hill,2004,"(pushy preacher). last stop for a resolution. end of the line, into confusion. so go, go see what's there for you. nothing new. nothing new for you to use. i've got no new act to amuse you. i've got no desire to use you, no. but anything that i could do. would never be good enough for you. if you can't help it, then just leave it alone. leave it alone (leave it alone). yeah, just forget it. it's really easy. i believe i'll forget it too. still you're keeping me around. 'til i finally drag us both down (gonna drag us both down). pulling feathers out your hat (throwing feathers out your hat). yes, i believe it's come to that (i believe that's where it's at). you belong tagging along. and i belong in the zoo. so i wait for confirmation. that you're never gonna use your starting gun. unless he's me, it seems like (sounds like). being him just wasn't that much fun. anything that i could do. would never be good enough for you. if you can't help it then just leave it alone. leave me alone (leave me alone). yeah, just forget it. it's really easy, i'll just forget it too. coast to coast (coast to coast). coast to coast (coast to coast). i'll do what i can so you can be what you do. coast to coast (coast to coast). coast to coast (coast to coast). i'll do everything i can so you can be what you do. coast to coast. coast to coast. circuit rider comes every fifth sunday. oh my lord, i fell asleep one day. anything that i could do. is there anything that i could do. that someone doesn't do for you (it's never good enough for you). that someone didn't do for you (that someone doesn't do for you). that i've already done for you. that's why",https://genius.com/Elliott-smith-coast-to-coast-lyrics,0.07,0.763,0.167,0.833,0.4515
Elliott Smith,Memory Lane,From a Basement on the Hill,2004,this is the place you end up. when you lose the chase. where you're dragged against your will. from a basement on the hill. and all anybody knows. is you're not like them. and they kick you in the head. and send you back to bed. . isolation. pulled you passed. a tunnel to a bright. world where you can. make a place to stay. but everybody's scared of this place. they're staying away. your little house on memory lane. . the mayor's name is fear. his force patrols the pier. from a mountain of cliché. that advances everyday. the doctor spoke a cloud. he rained out loud. you'll keep your doors and windows shut. and swear you'll never show a soul again but. . isolation. pushes you ‘til. every muscle aches. down the only road. it ever takes. but everybody's scared of this place. they're staying away. your little house on memory lane. . if it's your decision. to be open about yourself. be careful or else. be careful or else. . uncomfortable apart. it's all written on my chart. and i take what's given to me. most cooperatively. i do what people say. and lie in bed all day. absolutely horrified. i hope you're satisfied. . isolation. pushes past self-hatred. guilt and shame. to a place where suffering is. just a game. but everybody's scared of this place. they're staying away. your little house on memory lane. your little house on memory lane,https://genius.com/Elliott-smith-memory-lane-lyrics,0.051,0.755,0.194,0.806,0.4285
Elliott Smith,Abused,From a Basement on the Hill,2004,"now that everybody's worn the expression. not that you wanted to use. it seems untrue now. but the funniest thing is. it fits you now. to a perfect t. you may never understand this affliction. although you feel the effects you feel. bruised now, body and mind you feel. used now, almost all of the time. been abused. abused. abused. sunday morning in the aisle with my brother. watching the men in black tell the youths how. you're supposed to behave, and tell the truth now. you don't know what you're saying. we've been abused. abused. abused. abused. abused. abused. abused. other people see some evil intention. but the closer you get. the more you get confused how. why does everyone know. been abused now. didn't want it to show",https://genius.com/Elliott-smith-abused-lyrics,0.07,0.599,0.331,0.669,0.3695
Elliott Smith,Let's Get Lost,From a Basement on the Hill,2004,i've been outside. invited in. but i couldn't abide. went missing again. burning every bridge that i cross. to find some beautiful place to get lost. i had true love. i made it die. i pushed her away. she said please stay. burning every bridge that i cross. to find some beautiful place to get lost. to find some beautiful place to get lost. well i don't know where i'll go now. and i don't really care who follows me there. but i'll burn every bridge that i cross. and find some beautiful place to get lost. and find some beautiful place to get lost,https://genius.com/Elliott-smith-lets-get-lost-lyrics,0.3,0.537,0.162,0.838,0.569
Elliott Smith,Strung Out Again,From a Basement on the Hill,2004,"you get what you see. i saw a rich fuck given charity. saw an evil emperor. wearing my clothes. they're far from the best. but they might suit you better than the rest. just looking in the mirror. will make you a brave man. . i know my place. hate my face. i know how i begin. and how i'll end. strung out again. . was a parliament of owls. fly over a city of canals. floating on the body. floating in the dalles. you get what you see. but some things they just change invisibly. i don't know where i'm going. and i don't even want to know. . i know my place. hate my face. i know how i begin. and how i'll end. strung out again. . standing, smiling. on some fantasy island. looking at my lost reflection again. but a tide's coming in. and i'm strung out again. strung out again",https://genius.com/Elliott-smith-strung-out-again-lyrics,0.118,0.764,0.118,0.882,0.5
Elliott Smith,The Last Hour,From a Basement on the Hill,2004,here's the army that you mowed to the ground. and the bodies you left lying around. talking it out. the last hour. i'm through trying now. it's a big relief. i'll be staying down. where no one else gonna give me grief. . mess me around. just make it over. . your opinion was the law of the land. the single thing that i could always understand. i lived it out from hour to hour. the only thing that never really changed. you ran me all around. and dragged me down. at the end of the day. . don't keep me around. just make it over. . i've been thinking of the things that i missed. situations that i passed up for this. one-way love i took for hours. i'm through trying now. it's a big relief. i'll be staying down. i wasn't good at being a thief. . more like a clown. make it over,https://genius.com/Elliott-smith-the-last-hour-lyrics,0.081,0.793,0.126,0.874,0.4775
Elliott Smith,A Passing Feeling,From a Basement on the Hill,2004,everything is gone but the echo of the burst of the shell. and i'm stuck here waiting. for a passing feeling. in the city i built up and blew to hell. i'm stuck here waiting. for a passing feeling. . still i send all the time. my request for relief. down the dead power line. though i'm beyond belief. in the help i require. just to exist at all. took a long time to stand. took an hour to fall. . i'm stuck here waiting. for a passing feeling. stuck here waiting. for a passing feeling. . still i send all the time. my request for relief. down the dead power line. though i'm beyond belief. in the help i require. just to exist at all. took a long time to stand. took an hour to fall,https://genius.com/Elliott-smith-a-passing-feeling-lyrics,0.141,0.681,0.178,0.822,0.4815
Elliott Smith,Shooting Star,From a Basement on the Hill,2004,"you'll make the scene. like you always do. going upstream. down the avenue. to fuck some trophy boy. that you'll win tonight at the bar. . so bad, so far. you'll make him sad. shooting star. . when it was me. i was momentarily proud. drunk on dreams. now i'm glad i didn't say out loud. you said you'd be for real. but i don't believe that you are. . so bad, so far. you made me sad. shooting star. . you're distant and cold. and a sight to behold. everybody just sighs. but no one gets on. with you very long. cause you don't feel bad when you lie. . i'm going to sleep now. going back to find square one. square to be where. i can deal with the shit you just done. it won't be soon. say the least it's gonna be hard. . so bad, so far. your love is sad. shooting star. your love is sad. shooting star",https://genius.com/Elliott-smith-shooting-star-lyrics,0.137,0.646,0.217,0.783,0.46
Elliott Smith,Don't Go Down,From a Basement on the Hill,2004,"i met a girl, snowball in hell. she was hard and as cracked as the liberty bell. i got her to come on and move in with me. and i said i'd find a better place we could spend eternity. . don't go down. don't go down. stay with me. baby stay. . her mama called me a thief. and her dad called himself commander-in-chief. i fought him off with my love. but i knew the sense of worthlessness she'd have to rise above. . she had a dream, woke up in shock. she had seen her own body outlined in chalk. i split the scene, the globe'd been spun. and her ghost leaned down to kiss me. with a message from the sun. . . don't go down. stay with me. baby stay. don't go down. stay with me. baby stay. stay",https://genius.com/Elliott-smith-dont-go-down-lyrics,0.09,0.81,0.099,0.901,0.4955
Elliott Smith,Little One,From a Basement on the Hill,2004,"one more, little one. i'll go down. stay down. sleep the rest of the day. dream new. music to calm down. stay down. and keep evil away. i can hear you asleep. changing your shape. dissolved in some dream. as a new one appears. to take you along. where you've never been. one, two. three, four, five. six, seven. the moonlight tonight. seems to belong to me. cause i. even those who can't sleep (never go to sleep). they need some company. one hit. wouldn't hurt a bit at all. slow down (stay down). see what's there to find (see what's there today). if it's (if it's). good shit you won't know (gonna be). and i won't know (ok). the fact that i'm dying (all done). if i seem to be reckless with myself. it's the fault of no one. all things have a place. under the moon. as well as the sun. one more. little one, i love you",https://genius.com/Elliott-smith-little-one-lyrics,0.104,0.806,0.089,0.911,0.5075
Elliott Smith,Miss Misery,Grand Mal: Studio Rarities,1997,"i'll fake it through the day. with some help from johnnie walker red. send the poison rain down the drain. to put bad thoughts in my head. two tickets torn in half. and a lot of nothing to do. do you miss me, miss misery. like you say you do?. a man in the park. read the lines in my hand. told me i'm strong. hardly ever wrong i said man you mean. you had plans for both of us. that involved a trip out of town. to a place i've seen in a magazine. that you left lying around. i don't have you with me but. i keep a good attitude. do you miss me, miss misery. like you say you do?. i know you'd rather see me gone. than to see me the way that i am. but i am in the life anyway. next door the tv's flashing. blue frames on the wall. it's a comedy of errors, you see. it's about taking a fall. to vanish into oblivion. is easy to do. and i try to be but you know me. i come back when you want me to. do you miss me miss misery. like you say you do?",https://genius.com/Elliott-smith-miss-misery-lyrics,0.118,0.713,0.169,0.831,0.4745
Elliott Smith,True Love,Grand Mal: Studio Rarities,2016,"true love is a rose. behind glass. that's locked and kept closed. maybe just to me. 'cause my heart's been attacked. and shattered by tough love. bad love. so i bought mine off the street. true love, man, it just can't be beat. i felt so complete. married to heavenly bodies above. and each night i'd look up. at a bright honey moon. 'cause it sure seemed built to last. and even after my honeymoon passed. i kept right with it, man. like a ghost to a house it once haunted. and day after day. i'd steal with my true love away. to some hideout. we're left undisturbed. we could do what we wanted. but i started to feel like a liar. saying i love you. she was madly in love or mad mean. there was no in between. it raised my alarm. i found i can't make a stand. i'm her hired hand. i have to do harm. one day i got sick. she played me a nasty old trick. said, ""i need cigarettes"". walked 'round the block. caught a cab. stayed gone for too long. my love had gotten so strong. just to try being back on my own. i had to go to rehab. all i need is a safe place to bleed. is this where it's at?. half of no chance. steps in a dance. rest of my life spent in combat. now i'm the king of the ward. 'cause i'm good and i swallow my sword. and puke it out for the doctor. to write me a new prescription. tranquil as a dove. people that have lost their true love. they all seem to fit the same description. i feel cold, useless and old. i wish i was no one. take me up, my lord. take me up today. take me out of this place. take me up with you today",https://genius.com/Elliott-smith-true-love-lyrics,0.219,0.603,0.178,0.822,0.5205
Elliott Smith,Some Song,Grand Mal: Studio Rarities,1995,"hello, hello, hello. (this is a rock song.). loud, loud, loud. . it's a junkie dream, makes you so uptight. yeah it's halloween tonight and every night. see you scratch your skin. your sandpaper throat. you're a symphony, man, with one fucking note. charlie beat you up week after week. and when you grow up you're going to be a freak. want a violent girl who's not scared of anything. . help me kill my time. 'cause i'll never be fine. help me kill my time. . you went down to look at old dallas town. where you must be sick just to hang around. seen it on tv, how to kill your man. then like gacy's scene a canvas in your hand. better call your mom, she's out looking for you. in the jail and the army and the hospital too. but those people there couldn't do anything. for you. . help me kill my time. 'cause i'll never be fine. help me kill my time. help me kill my time. help me kill my time. 'cause i'll never be fine. help me kill my time",https://genius.com/Elliott-smith-some-song-lyrics,0.141,0.626,0.233,0.767,0.454
Elliott Smith,Everything's Okay,Grand Mal: Studio Rarities,,"everything's okay. walks along the dock. with some sailor's pay. shoved down in his sock. everything's okay. with some little boy in blue. who don't know you like i do. everything's okay. took him back to town. well, i didn't get paid today. so i'm in the lost and found. and i wonder if that clown. knows just what to do. what to say and what not to. the pretty words that you whispered. maybe i misunderstood. somebody's not paying attention. what they promised and their word isn't good. everything's okay. i'm looking for you now. down here by the bay. where the water pounds. up against the wall. that i'm coming to. because i can't stay away from you. i don't need no satisfaction. and i don't take just because i can. sometimes i get a strong impression. that you just don't understand. that kind of man. everything's okay. i can see your face. down there in the waves. painted and erased. but i'm told it's just. the reflection of the moon. a big fake resembling you. i'm going to go down in the water. and fill my mouth up full of sand. and i'll be waiting still impatient. with my dead imagination. while you're with some other man. everything's okay. i'll be with you soon. i'm walking out to place. my arms around the moon. yeah, i'll be with you soon. just as soon as i pay. i'll walk across the water. everything's okay. walk on the water. everything's okay",https://genius.com/Elliott-smith-everythings-okay-lyrics,0.096,0.807,0.097,0.903,0.4995
Elliott Smith,Thirteen,Grand Mal: Studio Rarities,2007,"won't you let me walk you home from school?. won't you let me meet you at the pool?. maybe friday i can. get tickets for the dance. and i'll take you, ooh-hoo. won't you tell your dad, get off my back?. tell him what we said 'bout ""paint it black"". rock and roll is here to stay. well, come inside where it's okay. and i'll shake you, ooh-hoo. won't you tell me what you're thinking of?. would you be an outlaw for my love?. if it's so, well let me know. if it's no, well i can go. i won't make you, mm-hmm",https://genius.com/Elliott-smith-thirteen-lyrics,0.086,0.878,0.036,0.964,0.525
Elliott Smith,I Don't Think I'm Ever Gonna Figure It Out,Grand Mal: Studio Rarities,,"i can wait, i can wait. i can sit wondering what in the world you think about. i don't think i'm ever gonna figure it out. after all the alcohol, the pretty words have devolved down. to slurs and drunken shouts. i don't think i'm ever gonna figure it out. like some wild last frontier. you never know what kind of fight's gonna appear. that once begun can't be won. started out losing already and go all ten rounds. i don't think i'm ever gonna figure it out. i don't think i'm ever gonna figure it out. the tired hits that fall below. i can't connect. yeah, yeah. i know. i can wait, i can wait. i can sit wondering what in the world you think about. i don't think i'm ever gonna figure it out. i don't think i'm ever gonna figure it out. i don't think i'm ever gonna figure it out",https://genius.com/Elliott-smith-i-dont-think-im-ever-gonna-figure-it-out-lyrics,0.038,0.88,0.082,0.918,0.478
Elliott Smith,No Confidence Man,Grand Mal: Studio Rarities,,charlie got a band in his hand. a rubber loop. says i'm the man you really want. so just act natural. don't try to tell me your bullshit scheme. 'cos i have no idea what you mean. no idea. i'm just trying to sleep. i've heard quite enough. just to listen is really tough. 'cos you're on it all the time. hearing the bells it's 9am. you better wake up your friend before he won't wake up anymore. 'cos i got to split i'm late to leave. he gave me nothing but grief. and some bullshit story only i would believe. i've heard quite enough. i hurt quite enough. you're on it all the time. you're on it all the time. you're on it all the time. and you're full of it all the time,https://genius.com/Elliott-smith-no-confidence-man-lyrics,0.087,0.789,0.125,0.875,0.481
Elliott Smith,Stickman,Grand Mal: Studio Rarities,,"i sit here shooting blanks. out at emptiness. ain't nothing i really want to kill. maybe time, i guess. i sit and spin the world on its flip side. and i listen backwards for meaning. 'cause i'm a stickman. i live with one dimension dead. trying not to think too many moves ahead. i draw from memory. the stillest kind of life. slide after slide. mental pain's the sharpest knife. project what's done for everyone to see. to me it's just a reversal. and i'm a stickman. in frames that go one by one. if i sped it up, you'd see i'm on the run. from some monster off-screen. killing sons. lonely makes me blue. envy turns me green. hate might paint me red. if i load my magazine. but not just now when it's easy to stay clean. when no one sees where you're bleeding. and i'm a stickman. stickman",https://genius.com/Elliott-smith-stickman-lyrics,0.055,0.823,0.121,0.879,0.467
Elliott Smith,Suicide Machine,Grand Mal: Studio Rarities,,"baby got a place in the sun. selling people shade. renting out a room in a remote little corner. of profits promenade. talking on the phone. waiting for a ring. well, everybody's trying to turn me into a suicide machine. i'll be riding forth on my pony. if you wanna see me tonight. dressed in black, up at the line of attack. by my counterpart in white. can't look every way. gonna move the street. everybody's trying to turn me into a suicide machine. everything's all right. 'cept for how it seems. and everybody wants to turn me into a suicide machine. baby got a place in the sun. i had to shade my eyes. i don't think i'll ever know anyone besides you. but it's no surprise. i know what you want. and i got what you need. but everybody's trying to turn me into a suicide machine. everybody's trying to turn me into a suicide machine. everybody's trying to turn me into a suicide machine",https://genius.com/Elliott-smith-suicide-machine-lyrics,0.042,0.781,0.178,0.822,0.432
Elliott Smith,Dancing on the Highway,Grand Mal: Studio Rarities,,"here if you want me. listening so close, from far away. i memorized what you told me. like a foreigner on holiday. i know to smile at confusion. don't forget the soul that smiles on me. dancing on the highway. the broken line that led from you to me. well, i'll be at my station all night. so come on by. if you feel like. still here if you want me. look at what i can do with empty time. a lost love. that likes to haunt me. it's waiting round to meet me when i die. death surrounds. protects the living. this is what you said. and i agreed. not to be so unforgiving. just because your soul's untied and free. 'cos i'm here. if you want me, my love. dancing on the highway. but your sun still burns my eye. oh why, oh why?",https://genius.com/Elliott-smith-dancing-on-the-highway-lyrics,0.177,0.737,0.085,0.915,0.546
Elliott Smith,Division Day,Grand Mal: Studio Rarities,2000,"there was grown man dying from fright. so surprised by the things he'd say. with a giant fantasy life. running 'round on feet of clay. naked except for a perpetual debt. that couldn't be stripped away. an unrightable wrong that moved him. along closer to division day. spent a long time living with that. never could give it a name. and when you don't know what you're. looking at it makes it much harder to take. mostly they'd meet when he was. asleep and have some sick exchange. that struck him as wrong and moved him. along closer to division day. i can't make an exception for a bad connection. that only goes one way. sell out for a song where i don't belong. with you on division day. the moon stood up on the ridge. looking down where the water shines. and a man looking over the bridge. like he done so many times. thinking about how to stay out. out of trouble's way and. flying to fall away from you all. it's over, division day. beautiful division day. thinking about how to stay out. out of troubles way. flying to fall away from you all. it's over, division day. beautiful division day",https://genius.com/Elliott-smith-division-day-lyrics,0.058,0.836,0.106,0.894,0.476
Elliott Smith,The Enemy Is You,Grand Mal: Studio Rarities,,"you got your head turned 'round. walking upside down. through the sunken dream. through the crushing crowd. you don't know what it means. 'cause you're a broken machine. you won't lisp it out. you're dressing up your man. but it's all second hand. it's all hindsight. you don't understand. it's just an empty scene. still an empty scheme. you wanna block it out. well i know what i'm going to do. with this big doubt. i'm going to make it. go away. when you go walking out. in the rose city. without a fucking clue. with an attitude. knowing what you need. what you will not do. the enemy is you. you beat up on yourself. 'cause there ain't no one else. feels quite as good. to put straight through hell. you know yourself well. know what you're about. just want to block it out. well, i know what i'm going to do. with this big doubt. i'm going to hide my face away. block it out. well, i know what i'm going to do. with this big doubt. i'm going to make it. go away",https://genius.com/Elliott-smith-the-enemy-is-you-lyrics,0.135,0.697,0.168,0.832,0.4835
Elliott Smith,Place Pigalle,Grand Mal: Studio Rarities,,"here's the foreign son on holiday. meeting her eyes about halfway. a look you know it's killed many men. and i've been all of them, inside a week. see the man on the bar who got too drunk to speak. he endures that song, mundane as it is. days in a dream that wasn't his. nights up at the top of the lift. where continents drift too far away. to keep it together for long. on this half holiday. from the bar they walk to place pigalle. the taxi waved down. goodnight, sleep well. now it's just a step to the door. and he wants all the more to bring her away. out of this temporary half holiday",https://genius.com/Elliott-smith-place-pigalle-lyrics,0.11,0.835,0.054,0.946,0.528
Elliott Smith,I Can't Answer You Anymore,Grand Mal: Studio Rarities,,"something came from nothing today. while i was saying no. well don't you knock on my door. i can't answer you anymore. absence makes the heart grow fond. of staying away from people. it was a question before. but i can't answer you anymore. skipped to the scene where we meet. and wrote a song. i did everything right for somebody that. does everything wrong. so i go from coast to coast. over the hawthorn bridge. to the one i adore. you asked me what i'm looking for. but i can't answer you anymore. no, i can't answer you anymore",https://genius.com/Elliott-smith-i-cant-answer-you-anymore-lyrics,0.083,0.832,0.085,0.915,0.499
Elliott Smith,Stained Glass Eyes,Grand Mal: Studio Rarities,,"people sink your boat. when you cut a tragic figure. they drink their lemonade. and throw you a line. boil your problem down. to yes or no, what's the matter?. they bomb your promenade. and this makes it shine. so you must play the comic. if they want one. and describe their moment. when they're in one. people pass you by. passing up the chance to know you. they're irregular. in the usual way. you should crack a smile. once in a while, it makes you pretty. it makes you want to give them. a piece of your mind. but they can't be people. not if i'm one. if i have to be like them. i'd rather be no one. couldn't make the scene. not with all the people looking. all these connoisseurs. on guard all the time. rather spend the day. blank as hell by the window. looking out of my. stained glass eyes. la la la la la la la la la",https://genius.com/Elliott-smith-stained-glass-eyes-lyrics,0.083,0.813,0.104,0.896,0.4895
Elliott Smith,Taking a Fall,Grand Mal: Studio Rarities,,"took it like medicine. took it like medicine. horrible, in a hurry. lots of plans go awry. nothing's wrong, i won't worry. but i rolled for a dollar on your advice. and i lost you bad. 'cause that's the luck of the dice. taking a fall. you don't know who to call. well you don't know who, do you?. taking a fall. why do the neighbor's kids have to scream when they're playing?. you know i never can understand what you're saying. and you won't hear a word out of me. 'cause i know how indifferent someone can be. taking a fall. you don't know who to call. no, you don't know who, do you?. taking a fall. when there's someone to call. but you don't know who, do you?. taking a fall. but you don't know who, do you?. taking a fall. well, you don't know who, do you?",https://genius.com/Elliott-smith-taking-a-fall-lyrics,0.091,0.774,0.135,0.865,0.478
Elliott Smith,A Living Will,Grand Mal: Studio Rarities,,"time to kill, wrote a living will. and gave it to the man in the moon. but i'm gonna get well soon. this happy face is watching me die. elevate me to another world. all that i can do on my own. is leave well enough alone. leave well enough alone. leave well enough alone. circumstance dropped by. uninvited and demand to be fed. but i've already gone to bed. there's nothing you can see from inside. but a spirit arose and put on my clothes. and helped me, disconnecting the phone. to leave well enough alone. leave well enough alone. leave well enough alone. time was i was a wired animal in a cage. first it's all a reaction. now its all a parade. i'm waking up at a station stop. and reality's invading my brain. the cops wanna search the train. they'll take away whatever they find. but i don't have the thoughts you want. just a memory of love i was shown. a vision that turns to stone. leave well enough alone. leave well enough alone",https://genius.com/Elliott-smith-a-living-will-lyrics,0.189,0.612,0.2,0.8,0.4945
